Review_ID,Rating
202467722,5
411208082,5
154818368,5
120911338,5
217759311,5
330990261,5
449140762,5
276919317,5
200386803,5
391387140,5
143168321,5
329486276,3
484167412,5
651280265,5
655613046,5
290632005,3
438173140,5
202736062,5
175088464,5
593635881,5
248104375,5
334284133,5
484328036,5
551681349,5
411561138,5
467942962,5
240324929,5
135502524,3
291633557,5
644435072,5
245852754,5
286226418,5
138140894,5
205831630,5
645640905,5
128444354,5
314856240,5
373144357,5
438957915,5
52138790,5
361419676,5
222740547,5
357308607,5
286920525,5
122127355,5
560457151,5
278207144,5
398349082,5
185657295,5
570184169,5
166684556,5
622763405,5
546722626,5
182935502,5
411128554,5
562847995,3
144025530,5
290242667,5
329997375,5
584620433,5
444904060,3
168519458,5
539947822,3
212527269,5
329002261,5
131312105,5
115906215,5
229026778,5
481888118,5
255288642,5
238039221,3
212056256,5
583702299,5
366643593,5
644673956,5
318768844,5
277078609,5
447646725,5
519568934,5
615451159,5
454992690,5
152111700,5
151535304,5
128502746,5
447082953,5
583551983,5
441082873,5
190083146,5
330992933,5
163984259,5
114902074,1
91827418,5
381040674,5
240203994,5
418755424,5
192142408,5
333180601,5
236654471,5
542287422,5
441251011,3
292930537,5
633926810,5
643368424,5
580315838,5
471438019,2
346210705,5
351034455,5
637656744,5
412824768,5
316183848,5
367975597,5
175612937,5
132931572,5
370609642,5
260009940,5
115943450,5
533675420,5
134128456,5
380061245,5
520098676,5
358100111,5
206404682,5
430392800,5
199830050,5
275807409,5
447376204,5
281024851,5
225056585,5
273431123,5
120683250,5
152796231,5
351491286,5
493883152,5
197414535,5
248053999,1
135547056,5
582744291,5
438820709,5
155946094,5
131885362,5
533399266,5
124720543,5
456065008,5
483980221,5
232351956,5
142434799,5
3757882,5
321271644,5
292713521,5
462642391,5
498304255,5
202028412,5
532164590,5
356910804,5
538669049,3
245938848,5
669337300,1
132313523,5
336297767,5
145459384,3
129978524,5
86400029,5
194145850,5
652757690,5
121172166,5
192518961,5
249747876,5
251850692,5
639675534,5
233535803,5
137088988,5
538260596,5
233692768,5
317689101,5
284150154,5
375310198,5
116260424,5
133468652,5
151362434,5
220235359,5
646625532,5
377784059,5
131134590,5
397158874,5
101637100,5
262300520,5
541593660,5
205464402,5
461461606,5
134301651,5
311828590,5
102998985,5
616291381,5
217353234,5
626884107,5
156006228,5
5922055,3
653048291,5
163411933,5
419287495,5
227604432,5
171356778,5
161828244,5
448091657,5
432916289,5
274457346,5
284205173,5
293171287,5
271377798,1
382340310,5
204515501,5
310353311,5
521399431,5
622802193,5
130712735,5
581794904,5
474797346,5
382348303,5
644989080,5
554909013,5
572010749,5
289625345,5
549226495,5
195153559,5
307136467,5
253684190,5
270216894,5
126753123,5
125682127,5
355959706,5
352138743,5
131335617,5
285732945,5
451409085,5
537198341,5
363757399,5
428008087,5
433318096,5
141705242,5
115180283,5
231386817,3
167719985,5
268969339,5
387075856,5
264354179,5
153574756,5
152571782,5
450210841,5
442765053,5
254109633,5
349743461,5
525589431,5
551208746,5
346638971,5
207565323,5
490601311,5
128063493,5
148993442,5
590365415,5
551344317,5
275545075,5
375903642,5
333121929,5
301437025,5
336869575,5
576011883,5
357727790,5
354062967,3
294727657,5
233853102,5
349522620,5
166227194,5
600475703,5
152653192,5
216248772,5
304220008,5
437538984,5
310775508,5
368865977,5
119474118,3
340551417,5
163201183,5
582710305,5
561624419,5
438530556,5
293304086,5
17089652,5
121685907,5
184004356,5
489478091,5
28165704,3
131348261,5
291183445,5
448242923,5
330065833,5
594728316,5
382369241,5
439385593,5
567689451,5
499637729,5
3325539,5
362297281,5
337946303,5
187037096,5
427776703,5
502595471,5
325175189,5
229299365,5
316748007,5
558417587,5
444537458,5
370311244,5
303453904,5
229100332,5
375565744,5
447020648,5
38574090,5
264193933,5
143933644,5
223740534,5
649942614,5
590269841,5
537168875,5
238477483,5
122880112,5
228628987,5
250797701,5
320077361,5
14460562,5
376555523,5
466475538,5
219597741,5
217313338,5
279109315,5
371015465,5
631059870,1
486217118,5
583199102,5
479551093,5
146496275,5
279456777,5
196833611,5
227957213,3
530669986,5
246770193,5
429014046,5
320021306,5
288368674,5
270499292,5
669996858,5
594699390,5
301054309,5
107169111,5
175635743,5
364932088,5
416095424,5
479350925,5
130528724,5
378860261,5
390169840,5
440226778,5
518119483,1
484978204,3
548013384,5
151739957,5
202072154,5
168584053,5
550105585,5
165477121,5
554486305,5
253413312,5
119055526,1
566364797,1
472232461,5
381085662,3
389105112,5
142261473,5
256138483,5
416480445,5
121719554,5
281062159,5
284004313,5
431222905,4
402945385,5
155568487,5
227333031,5
648095539,3
598580579,5
590727742,5
489249061,5
196538538,5
631437787,5
432645338,5
619631589,5
118594172,5
124316317,5
181623434,5
350017080,5
206056062,5
220990982,5
373993337,5
185845828,5
586840085,5
157635391,5
200078584,5
130902590,5
423777738,5
634232354,5
311920041,5
7295552,5
162874972,5
324583452,5
553288400,5
123721393,5
365866820,5
144690792,5
285971173,5
421366662,5
162686980,5
122556827,5
361547583,5
344496440,5
122483736,5
135476347,5
137574975,5
186096682,5
126254276,5
229494374,3
584140885,5
233704538,5
54702455,5
346474622,5
167713270,5
278690981,5
571565346,5
181080386,5
293469455,3
257407384,5
443630307,5
467406814,5
132424946,5
419980570,5
180217683,5
231530459,5
391557050,5
291216767,5
373752031,5
367692614,5
569439598,5
178562700,5
124015997,5
10028649,5
485486056,5
273188471,5
439644530,5
286679411,5
381579753,5
266719665,5
618186967,5
179926279,5
662540383,5
485359262,5
608674710,5
345606153,5
650669735,5
360979907,5
429698283,5
278124719,5
590416923,5
537217270,5
375971589,5
618295148,5
361912131,5
179603704,5
308453310,5
240177247,5
493149420,5
440150108,5
369640270,5
157276351,5
135365621,5
144577181,3
459840977,5
508186956,5
552586453,5
208975403,5
424549184,5
127574306,5
145223592,5
386298364,5
597333903,5
336203141,5
134473552,3
177853921,5
126829869,5
659054990,5
492022555,5
217588097,3
368841528,5
284296176,5
151425467,5
444393278,5
232535051,5
181645602,5
166738894,5
662607741,5
187879540,5
142216306,5
404474988,5
402108584,5
348715909,5
482312595,5
218975625,5
353611470,5
419622519,5
476070734,5
181712642,5
123758454,5
598014946,5
312234349,5
115962298,5
340778640,5
575806049,5
403906220,5
275188098,5
126949205,5
589054220,5
281383063,5
408932092,5
609356988,5
136219580,5
239458352,5
530595258,5
608193440,5
220141898,5
141147287,5
341570079,5
134989066,5
380443113,5
2945119,5
429312296,5
589390579,5
335992954,5
401402725,5
544048260,5
137647023,5
135111064,5
350237127,5
484342070,5
230501402,5
154200377,5
537843418,5
200601206,5
106756560,5
356596586,5
428552395,5
153339163,5
123465453,5
616335588,5
620352169,5
461041194,5
444727871,5
301294287,5
607107575,4
193336401,5
139430425,5
661910862,5
317692878,5
126998095,5
468663793,5
550532535,5
214036712,3
549023809,5
293937063,5
554584912,5
593092677,5
343454810,5
131479605,5
145035096,5
87798180,5
603749831,5
574809677,5
177200022,5
239517295,5
195697744,5
492967350,5
600074881,5
439972714,5
412509417,5
621678165,5
473838920,5
253435986,5
648039579,5
289811498,5
403637447,5
393736270,5
304170105,5
537151959,5
331555246,5
638511615,3
391012319,5
201006110,5
230037778,5
192386100,5
556723079,5
516163015,5
164208514,3
307624469,5
155959929,5
386416674,5
125185296,5
439144545,5
121018818,5
304809280,5
175937718,5
151360708,3
246384567,5
586724845,5
520639933,5
175470230,5
366262206,5
619531830,5
127037844,5
255296064,5
624203838,5
641092318,5
441031118,5
393367394,5
122635641,5
480109740,3
142930067,5
132710598,5
540490430,5
605905403,5
189533918,5
129771426,5
175796870,5
122725081,5
173797931,5
116979477,5
547233302,5
275259581,5
324756765,5
78830310,5
304075423,5
516106163,5
670164415,5
528398344,5
121184004,5
206756631,5
506761963,5
125765093,5
119964141,5
131056102,5
638499306,5
337766351,5
296339891,3
187971311,5
542301694,5
313409329,5
343439676,5
167498837,5
362095081,5
499126901,5
204439144,5
117496002,5
121578850,5
576594763,5
120022009,5
123170574,5
248852161,5
380536076,5
666364285,5
626808585,5
187747584,5
183018264,5
466908274,3
339630812,5
278110340,5
261720519,5
258815930,1
223026591,5
433764874,5
335237650,5
233815444,5
152877915,5
246015520,5
483265754,5
186357195,5
182790523,5
248193967,5
115553618,5
396714116,5
195071316,5
496491418,5
213688223,5
229287190,5
170596287,5
645826659,5
136705477,3
336049155,5
190210995,5
453386005,5
450783971,5
304737433,3
200172804,5
283450766,5
567020259,3
239998722,5
581031810,5
225539753,5
381890359,5
425462235,5
373901981,4
172255563,5
337829211,5
273442621,5
229375361,5
630476582,5
405501031,5
473293431,5
161320035,5
268508560,5
197653314,5
382403157,5
129207323,5
172603604,5
167281472,5
121135813,5
232617693,5
205009549,5
148248186,5
360885633,5
220728414,5
221829816,5
439695128,5
378290489,5
653978521,5
183980711,5
444667405,5
565905512,5
140649863,5
132970612,5
559252967,5
565802892,5
420228870,5
642502799,5
552127790,5
244082877,5
227999870,5
271174767,5
281364056,5
274958464,5
628201159,5
322706133,5
286027333,5
423702562,5
493896941,5
150481717,5
333273453,5
224218339,5
551169944,5
330870788,5
11029222,5
236905830,5
235840492,5
546820211,5
656892905,5
109522989,5
622336927,5
189715381,5
387065420,5
361615255,5
209989835,5
214353160,5
393391584,5
325603517,4
643647042,5
122303395,5
471696605,5
26485678,5
198136926,5
564896821,3
569938528,4
546073697,5
386792515,5
229034361,5
316113710,5
193453998,5
591891087,5
439273762,5
211594224,5
403436861,5
661375942,5
370349822,5
599417131,4
546408228,3
174754302,5
263057411,3
479615525,5
239904253,5
176343718,5
130308821,5
541289547,4
127437538,5
165281714,5
281340042,5
312153951,3
465435809,5
446663977,5
576752757,5
217706503,5
249022624,5
271845807,5
129628862,5
375948553,5
230020050,5
562958373,5
227502623,5
264823878,5
631342147,5
314463851,5
610278004,5
525591966,5
135659863,5
324637737,5
241431204,5
452371084,5
439954256,5
283982051,5
247939267,5
305718547,5
628375545,5
139102793,5
135961576,5
617078080,5
612213096,1
150809935,5
340450873,5
529200714,5
307128324,3
462663081,5
23591349,3
274089340,5
167021573,5
120464081,5
119939668,5
179171492,5
581310706,5
252663960,5
118655112,5
655889349,5
291634694,5
397100307,3
196544071,5
432293216,5
129780677,3
238368274,5
319467715,5
180975279,5
190778615,5
131129019,5
104667805,5
140876904,5
270890008,5
158595348,5
163986828,3
566287043,5
180411615,5
169794120,5
208257308,5
371279577,5
334526120,5
503396501,5
571148701,5
266115671,5
522112733,5
357330169,5
243222105,5
493229425,5
222796095,5
314771573,5
594162431,5
114764601,5
10760678,5
390746649,5
568174660,5
553343230,5
278427499,5
161378111,5
227988881,5
394607296,5
122430964,5
397127993,5
132350123,5
353959270,5
289026622,5
392644971,5
597984413,5
570598324,5
286985699,5
651603230,5
401113075,5
126787191,5
408155492,5
10580660,5
330213976,5
401822833,3
173647988,5
328294276,5
586304621,5
298563375,5
134580982,5
56467130,5
429412721,5
379679789,5
82687719,5
415595966,5
270326373,5
275521928,5
557779953,5
545871876,5
193319815,3
129886993,5
565679974,5
376132491,5
642754983,5
537986101,5
239898259,5
12275362,5
528470283,5
116620454,5
87900312,5
149382617,5
501047361,5
4600748,5
123160390,5
138667521,5
222273532,5
340142122,5
495501044,5
128879153,5
238775235,5
190495254,5
391367734,5
334853373,5
296458694,5
146803807,5
211936248,5
286459607,5
180410380,5
333306603,1
559581599,3
226287836,5
236870397,5
309853629,5
448945584,5
220507520,5
7972183,5
258650002,1
174765554,5
337843603,5
578911490,5
277569187,5
569728656,5
515139112,3
447230590,5
270575997,5
197481729,5
451121900,5
134959432,5
266861983,5
507097481,5
255528665,5
638751221,5
227945901,5
232109289,5
421057858,5
284459301,5
346255216,5
262027001,5
460063535,5
380361370,5
518275750,5
289006284,1
120731549,5
292794872,5
159398336,5
194750643,5
376087291,5
337856093,5
132627739,5
601501440,5
491976027,5
288384817,5
490748706,5
144596927,5
141119483,5
549074929,5
203646446,5
224137260,5
168127833,5
237843181,5
234102765,5
322086262,5
219907861,5
145540220,5
246188201,5
495600736,5
145248141,5
237335831,5
286071670,5
153075918,5
564651642,5
148673794,5
402009521,5
264976131,5
143618949,5
225229065,5
212372989,5
263428007,1
126198934,5
206668589,5
351020627,5
155646384,5
132984615,5
266901098,5
336351101,1
548782993,5
175599468,5
273347491,5
243771435,5
119986384,3
664795557,5
138280061,5
475609879,5
188134154,5
295456003,1
192156574,5
249844107,5
164102091,5
409861046,5
297239696,5
373883889,5
583254474,5
607159550,5
514691850,5
327550810,5
139204727,5
234807333,5
308390761,5
126764931,5
613927744,5
307074133,5
207475149,5
351521765,5
4247063,5
123563642,5
631085207,5
296347382,5
571370861,5
505963931,5
470727799,5
363202385,5
192716827,5
245118592,5
167690292,5
332215911,5
119641195,5
217526857,5
604054681,5
252821481,5
127638261,5
261549498,5
153511148,5
329192242,5
449283733,5
371956183,5
346459054,5
310069318,5
396488114,5
277983917,5
666665841,5
403918103,3
306581371,5
240909201,5
500117631,5
179382426,5
156555293,4
245068342,5
227647212,5
150435684,5
452495937,5
382910629,5
336477862,3
390942376,5
179022732,5
536471984,5
379526237,5
611919425,5
75288672,5
492612764,5
259778988,5
290739734,5
153527951,5
330954516,5
339693645,5
581858831,5
565993672,5
585256621,5
440315116,3
423331941,2
169420972,5
173323990,5
186927279,5
561556482,5
169364812,5
131513574,5
118148094,5
314353799,5
420698396,5
139795708,5
277371061,5
109197858,5
205381835,5
583793993,5
554808142,5
639377595,5
353205488,5
285301749,5
489028753,5
125433089,5
291349882,5
229836304,5
173387021,5
350328844,5
400626372,3
201280899,5
644234622,3
161592197,5
303561449,5
314554603,5
375912409,3
323720919,5
457258463,5
309685274,5
381774220,5
367306686,5
204218920,3
394054962,3
323202471,5
132388889,5
499754446,5
425957174,5
165397075,5
198118817,5
493413568,5
631587197,3
180168527,5
455276748,5
215144811,5
630362792,5
422435355,5
118013387,5
304135511,5
253356381,5
92313324,5
179951381,5
387365181,4
555292429,5
235975571,5
337827714,5
168206421,5
201637536,5
286584359,5
180257435,5
123578229,5
125142800,5
492652039,5
182953754,5
138875807,5
123944110,5
252887028,5
183296377,4
201868504,5
380744828,5
472884999,5
399599256,5
87214182,5
494129841,5
339954291,5
572710286,5
123923633,5
283483895,5
247657723,5
189353747,5
189817294,5
120050083,5
546500529,5
265531028,5
299543054,5
381105080,5
399570396,5
526143971,5
542111288,5
354910433,5
165143280,5
119075346,5
619469378,5
600579861,5
186207925,5
214842475,5
439359531,5
156172571,5
255585845,5
158546721,5
153852429,5
418031650,5
207517052,5
583498140,5
357367180,5
210142439,5
633163763,3
612740371,5
608312838,5
568985675,5
141468053,5
593633027,5
453488756,5
424563368,5
638139255,5
605978590,5
208308384,5
271623114,5
442574436,5
171104986,5
308513229,5
250114516,5
650782318,5
173458770,5
250213042,5
245460970,5
201167199,5
343809995,5
473158059,5
120485891,5
127070453,5
610211036,5
645053189,5
123024970,5
123577674,5
208785154,5
178222603,5
372482712,5
565662687,5
316095150,5
333987646,5
445453572,5
201650949,3
536091777,5
314173929,5
122847907,5
491629349,5
666534210,5
191512813,5
612987131,5
226121167,5
572191766,3
358029927,5
28930696,5
123280908,5
471737374,5
180232450,5
638824415,5
219309363,5
238411000,5
591278907,5
178567618,5
134071082,5
126421729,5
183430429,5
518616339,5
152846294,5
285544631,5
160701255,5
386717217,5
332552198,5
134703821,5
291621075,5
144128007,5
282077317,5
166069330,5
205858990,5
455318888,5
528992542,5
325529709,5
566249459,1
189993750,3
301162488,5
135025535,5
278212863,5
124804276,5
394519145,5
380511717,5
161658238,5
305949436,4
603550250,5
220933737,5
224449987,5
571574195,5
226160241,5
378473276,5
219873115,5
390457519,5
394534137,5
114555739,5
144462136,5
397775873,5
274005199,5
140968896,5
550289876,5
66445213,5
542055978,5
361354183,5
312289063,5
404354374,1
606663059,5
229701038,5
136165136,5
182051168,1
134588307,5
526094636,4
129685455,5
302546185,5
265752739,5
176079145,5
326736308,3
434885837,5
256203180,5
163094038,5
39136162,5
202359451,5
317446960,5
160592212,5
360889542,5
3210844,5
427757104,5
228720778,5
538927935,5
163448068,5
378560338,5
587328344,5
294694124,5
128140219,5
361369679,5
372438467,5
157044025,5
617363818,5
613870841,5
126116495,5
240994513,5
392464651,1
148130491,3
335640829,5
156712533,5
262169903,5
427221942,5
460820777,3
461555037,5
367448920,5
129337825,5
241834667,5
336035246,5
198645192,5
544644074,5
488347300,5
91072723,5
529047427,5
309392733,5
538630483,5
553428643,5
607020717,5
402641174,5
240548879,5
155011866,5
135064119,5
371966518,5
265374224,5
257289578,5
166590634,5
123935354,5
516519704,5
167587741,5
241386643,5
463770647,5
638560875,5
126317806,3
127994659,5
153404634,5
188719818,5
308051262,5
208279043,5
440664532,5
451846267,5
305159092,5
313887742,5
293486221,5
197049928,5
294827972,3
182759952,1
153975677,5
330745032,5
462187577,5
418365159,5
361315481,5
602284978,5
223918126,5
21536694,5
494504788,5
521517327,5
263522601,5
192533690,5
515652991,5
439288202,5
202538216,5
164445072,5
263366958,5
123358821,5
149828441,5
139321783,5
236111918,5
398210382,5
520294111,5
639089318,5
509786195,5
155114715,5
232805698,5
479763629,5
428002901,5
487371066,5
290028863,5
286467941,5
466440780,5
148818861,3
214897992,5
149848967,5
468809958,5
598687435,5
533565245,5
172196246,5
650430073,5
314164652,5
180530503,5
286165040,5
664378631,5
383610530,5
141348730,5
47518930,5
170560873,5
395697578,5
614905377,5
274904108,5
183212015,5
330699298,5
168186506,5
222760220,5
200596902,5
312923324,5
283921349,3
547639677,5
585882336,5
252395045,5
140323635,5
201741009,5
191410658,5
1659946,5
549444633,5
84411677,5
286735258,5
201442095,3
282898887,5
314025648,5
247064371,1
124647947,5
556259005,5
125099557,5
636786048,5
374101383,5
206287950,5
249742270,5
250164954,5
245875152,5
164087166,5
185557753,5
162336095,5
261174469,5
516321176,5
185350906,5
398640077,5
150494673,5
150419014,5
233244872,5
348581233,5
177754016,5
641999778,5
458395310,3
130390972,5
167149019,5
336332692,5
667095433,5
46225632,5
243727266,5
214306390,5
270529209,5
161717437,5
297435431,5
340888775,5
427242586,5
459381703,5
273792510,5
230334508,5
275197054,5
270390102,5
509450909,5
274986102,5
123337928,5
436171975,5
189802196,5
543618109,5
451373797,5
506613377,5
149705138,5
8420523,5
287932569,5
119468637,5
599892429,5
572428994,5
123973107,5
237348478,5
212645014,5
330289152,5
200827460,5
662493790,5
581084311,5
179587705,5
446436936,5
363384313,5
97494582,5
440188203,5
570755838,5
457730410,5
285937994,5
357701990,5
283494800,5
171487685,5
570712625,5
473363336,5
106220841,5
189740131,5
478376738,5
549469840,5
481734171,5
217789648,5
133867372,5
288752808,5
225541830,5
175414877,5
254874104,5
550586322,5
285389207,5
588291311,5
638498630,5
448029074,5
394393008,5
213159482,5
616348932,5
374074670,5
247975282,5
334142227,5
411217647,5
241042233,5
531328489,5
6031424,5
422340931,5
47337645,5
286513051,5
254217998,5
147188695,5
556965662,5
554838553,5
154978954,5
229380365,5
555299358,5
254487956,5
436270677,5
175556174,5
450828838,5
280055684,5
120483987,5
6908693,5
184743035,5
670623270,5
72210481,5
208618879,5
181484280,5
287432574,5
120832001,5
480860137,5
163246540,5
116617250,5
435459958,5
309388497,5
208155830,5
670435886,5
120537343,3
452736022,3
168514004,5
310013677,5
385829697,5
399414176,5
624652483,5
131377299,5
406674178,5
274128233,5
437968826,5
134963398,5
462318684,5
660285578,3
372588414,5
546873675,5
284885662,5
143825213,5
279611162,5
4050108,5
203782061,4
264748769,5
453794964,5
412438307,5
221090433,5
453207625,5
470207074,5
338707709,5
156682981,5
211945065,5
462641384,5
313446011,5
202470135,5
122738924,5
401867575,5
270188326,5
259652282,5
116616689,5
523925456,5
216908488,5
173179718,5
324126614,5
544469490,5
462813738,5
253573533,5
439619338,5
382335028,5
137028998,5
245877487,1
351183511,5
443631429,5
46306256,5
552191348,5
198606978,5
556239157,5
521439900,5
632309460,5
264155735,3
170260088,5
565409344,5
390606209,5
4333931,5
366560346,5
319099434,5
639591287,3
359020986,5
433030651,5
336605843,5
291489340,5
616035031,5
314910636,5
598708963,5
126870370,5
186721943,5
198551961,5
619340303,5
342081431,5
455792029,5
143692641,5
205295308,3
124763278,5
202309990,5
212868812,5
264263189,5
481108330,5
157863515,5
166114331,5
430766515,5
629496562,5
444556417,5
437399576,5
247244909,5
287297562,5
423937821,5
126126557,5
527861254,5
570008519,5
343657408,5
384401014,5
207796583,5
365164939,5
366119470,5
154738539,5
125360274,5
325577466,5
389085589,5
145578056,5
167467403,5
280604149,5
181630559,5
239042203,4
538215709,5
317824474,5
232300420,5
150549038,5
477043396,5
485821453,5
295489688,5
175411230,5
259892367,5
550236916,5
255376141,5
5833971,5
298587332,5
132544370,5
166390940,4
488935876,5
545882031,5
441018328,5
507251039,5
429429592,5
455356869,5
499865217,5
121568004,5
174231080,5
514018676,5
650327773,5
156395907,5
188171128,5
592832273,5
562047949,5
308836370,5
154595711,5
152158912,5
2174555,5
